TICKER,COMPANY,SECTOR,YEAR,TOBIN_Q_RATIO,ESG_SCORE,E_ENVIRONMENTAL_SCORE,E_SUSTAINABLE_PRODUCT_ISSUE_SCORE,E_ENVIRON_AIR_QUALITY_ISSUE_SCORE,E_CLIMATE_EXPOS_ISSUE_SCORE,E_ECOLOGICAL_IMPACT_ISSUE_SCORE,E_ENERGY_MANAGEMENT_ISSUE_SCORE,E_GHG_EMISSIONS_MNGT_ISSUE_SCORE,E_WATER_MANAGEMENT_ISSUE_SCORE,E_WASTE_MANAGEMENT_ISSUE_SCORE,S_SOCIAL_SCORE,S_SOCIAL_SPPL_CHN_MGMT_ISSUE_SCORE,S_LABOR_EMPLYMNT_PRACT_ISSUE_SCORE,S_PRODUCT_QUALITY_MNGT_ISSUE_SCORE,S_DATA_SEC_CSTMR_PRIVCY_ISSUE_SCR,S_COMM_RIGHTS_RELATION_ISSUE_SCORE,G_GOVERNANCE_SCORE,G_BOARD_COMPOSITION_SCORE,G_EXECUTIVE_COMPENSATION_SCORE,G_SHAREHOLDER_RIGHTS_THEME_SCR,G_AUDIT_THEME_SCORE,FUND_CRNCY_ADJ_MKT_CAP,FUND_TOT_DEBT_TO_TOT_EQY,FUND_BS_TOT_ASSET,FUND_NET_DEBT_EBITDA_ADJUSTED,FUND_RETURN_ON_ASSET,FUND_RETURN_COM_EQY,MACRO_INFLATION,MACRO_UNEMPLOYMENT,MACRO_GDP_GROWTH,MACRO_PMI
KLBF IJ Equity,KALBE FARMA TBK PT,Health Care,2018,4.120582185471887,2.4600000381469727,4.460237503051758,,4.460237503051758,,,3.5264225006103516,,,5.481561183929443,0.9311705231666565,0.0,1.1389743089675903,1.2000000476837158,,,5.1822285652160645,6.304441928863525,1.6717079877853394,7.7601470947265625,5.811863899230957,3533.15689996033,2.3368235149204515,1257.794839215984,-0.7595763937935,14.136686832976405,17.611135735527082,3.13,5.24,5.174,51.2
MYOR IJ Equity,MAYORA INDAH PT,Consumer Staples,2018,3.8557289646569197,,,,,,,,,,,,,,,,,,,,,,3561.562788053097,70.32246641493329,1219.3599796654883,0.9074203049159477,10.559734840027794,22.105571758761137,3.13,5.24,5.174,51.2
MBMA IJ Equity,MERDEKA BATTERY MATERIALS TB,Materials,2018,,,,,,,,,,,,,,,,,,,,,,,2781.45054609704,,,2.5970626135520933,,,3.13,5.24,5.174,51.2
MDKA IJ Equity,MERDEKA COPPER GOLD TBK PT,Materials,2018,1.8127790721251285,2.1600000858306885,2.6625049114227295,,2.6625049114227295,0.0,1.0,5.508842945098877,0.0,6.492133140563965,1.0974937677383423,1.109455943107605,,0.0,,,0.0,3.0994198322296143,1.771695852279663,1.0871546268463135,5.746394157409668,7.2350006103515625,2389.793959938969,37.16331675311764,797.809378,3.364461909868541,8.981772724381045,19.273778311416077,3.13,5.24,5.174,51.2
MSIN IJ Equity,MNC DIGITAL ENTERTAINMENT TB,Communication Services,2018,1.183369796114063,,,,,,,,,,,,,,,,,,,,,,2760.820207345743,35.40315937794289,135.31704443058155,-0.6176407837009436,14.905821333635954,25.18111159818966,3.13,5.24,5.174,51.2
PANI IJ Equity,PANTAI INDAH KAPUK DUA TBK P,Materials,2018,1.2203443500314293,,,,,,,,,,,,,,,,,,,,,,15997.42570262435,56.92441845115346,10.368972173424831,-3.297140116376598,1.030141902822104,2.9688230610458537,3.13,5.24,5.174,51.2
PGAS IJ Equity,PERUSAHAAN GAS NEGARA TBK PT,Utilities,2018,1.1214989948750707,2.4600000381469727,0.29712069034576416,1.5,0.29712069034576416,,0.0,,0.0,,,6.085053443908691,,,,,,4.221452236175537,4.6317596435546875,2.848456621170044,,5.834130764007568,2433.767530205676,107.75443234670729,7939.273167,0.059107429452684795,3.783438739289459,9.658584749011089,3.13,5.24,5.174,51.2
CUAN IJ Equity,PETRINDO JAYA KREASI TBK PT,Energy,2018,,,,,,,,,,,,,,,,,,,,,,,9416.841028379615,,,0.5994436314177444,,,3.13,5.24,5.174,51.2
SILO IJ Equity,SILOAM INTERNATIONAL HOSPITA,Health Care,2018,0.9415206240345931,1.2999999523162842,3.0218570232391357,,3.0218570232391357,0.0,,2.164400339126587,,,6.688727378845215,0.0,,0.0,0.0,0.0,,3.2152347564697266,2.219799280166626,1.5851845741271973,6.33203649520874,4.320607662200928,2428.9742142203236,2.819268048459039,533.3709017813821,-0.061072549432249684,0.21165100734343453,0.2572825779771551,3.13,5.24,5.174,51.2
SMMA IJ Equity,SINAR MAS MULTIARTHA PT,Financials,2018,1.3540826829198414,0.7099999785423279,0.0,,0.0,,,,,,,0.08561523258686066,,0.631313145160675,0.0,0.0,,2.930016279220581,2.848451852798462,1.552252173423767,5.200429916381836,2.3410146236419678,6023.72921046689,119.18080263637827,6977.434740417274,-1.5151573738369932,1.3949431705327127,7.321473277671421,3.13,5.24,5.174,51.2
AMRT IJ Equity,SUMBER ALFARIA TRIJAYA TBK P,Consumer Staples,2018,2.4873675306893883,0.9900000095367432,0.15640150010585785,0.0,0.15640150010585785,,,1.154003381729126,0.0,,0.0,0.32476067543029785,0.0,0.8158121109008789,0.6000000238418579,0.0,,3.758378505706787,6.52217435836792,0.0,5.6247687339782715,3.7651584148406982,7020.010357583155,87.50426668093601,1536.4225410688293,-0.2576192367886748,2.950632240732829,11.859109031849997,3.13,5.24,5.174,51.2
TLKM IJ Equity,TELKOM INDONESIA PERSERO TBK,Communication Services,2018,2.3219136755805154,3.309999942779541,1.489026427268982,0.0,1.489026427268982,0.0,,2.208872079849243,,,10.0,3.506486654281616,,3.049382448196411,,0.8498213887214661,,5.229804039001465,6.469620227813721,3.376213550567627,,5.829334259033203,15658.903936161121,37.583864010298115,14292.36847577459,0.613652442035853,8.911732727093012,18.82028775251405,3.13,5.24,5.174,51.2
TBIG IJ Equity,TOWER BERSAMA INFRASTRUCTURE,Communication Services,2018,1.4209939160493494,1.440000057220459,1.2770053148269653,0.0,1.2770053148269653,0.0,1.5,,2.432539224624634,,,0.7333499789237976,,,0.0,,,2.900158643722534,2.3618783950805664,1.458508849143982,5.746394157409668,2.789153814315796,2862.373442242905,532.5609956611719,2018.0042281832677,5.528096834113582,2.487979608379761,21.074830898868488,3.13,5.24,5.174,51.2
NCKL IJ Equity,TRIMEGAH BANGUN PERSADA TBK,Materials,2018,,,,,,,,,,,,,,,,,,,,,,,2830.483429966433,,,0.32064461436800995,,,3.13,5.24,5.174,51.2
UNVR IJ Equity,UNILEVER INDONESIA TBK PT,Consumer Staples,2018,17.6783351139814,3.549999952316284,3.24961256980896,2.0,3.24961256980896,,,2.403083562850952,,6.216471195220947,,2.538317918777466,3.0,5.614287853240967,2.8877463340759277,,,5.044981956481934,5.610576152801514,2.6674551963806152,7.136406421661377,4.979921817779541,4156.103143118706,20.26746330786586,1408.946350592639,,46.293282320862176,144.63880264918805,3.13,5.24,5.174,51.2
UNTR IJ Equity,UNITED TRACTORS TBK PT,Energy,2018,1.414855900078686,2.880000114440918,1.576561450958252,,1.576561450958252,,3.0,0.0,0.0,3.0,3.0,3.866358995437622,,7.333508014678955,,,0.0,3.943955183029175,3.5088348388671875,0.9030200242996216,8.420125961303711,5.013972282409668,5958.88234267928,17.954802956858764,8059.958203368685,-0.08269069785298515,11.207264759779374,22.443867515403948,3.13,5.24,5.174,51.2
INCO IJ Equity,VALE INDONESIA TBK,Materials,2018,1.1575538944108328,2.990000009536743,2.8311045169830322,,2.8311045169830322,5.0,4.701297760009766,4.510471343994141,0.34239599108695984,3.0,4.186150550842285,2.4321999549865723,,0.0,,,1.7639076709747314,4.109780311584473,3.4118587970733643,1.787341594696045,7.814576148986816,4.9397478103637695,2309.2967029026545,1.9386567161802106,2202.452,-2.749874735502662,2.758689230549,3.2681860087807655,3.13,5.24,5.174,51.2
